OrderID,CustomerID,CustomerCount,RoomNumber,CheckInDate,CheckOutDate,StayDuration,TotalCost,PaymentMethod,SeasonalFactor
378,485,1,114,2024-01-27,2024-01-31,4,600.57,Cash,normal
379,486,2,115,2024-01-27,2024-01-28,1,154.33,Online Transfer,normal
380,488,2,116,2024-01-27,2024-02-01,5,719.26,Online Transfer,normal
381,490,1,117,2024-01-27,2024-01-30,3,468.47,Credit Card,normal
382,491,1,118,2024-01-27,2024-01-30,3,582.59,Credit Card,normal
383,492,1,119,2024-01-27,2024-01-28,1,193.81,Online Transfer,normal
384,493,3,120,2024-01-27,2024-01-28,1,244.56,Cash,normal
385,496,1,101,2024-01-28,2024-01-29,1,101.42,Cash,normal
386,497,1,102,2024-01-28,2024-01-29,1,98.96,Cash,normal
387,498,1,103,2024-01-28,2024-01-30,2,203.3,Online Transfer,normal
388,499,1,104,2024-01-28,2024-01-29,1,104.29,Credit Card,normal
389,500,1,105,2024-01-28,2024-02-03,6,621.44,Credit Card,normal
390,501,1,106,2024-01-28,2024-01-30,2,201.02,Credit Card,normal
391,502,1,107,2024-01-28,2024-02-01,4,386.56,Credit Card,normal
392,503,1,108,2024-01-28,2024-01-29,1,98.13,Online Transfer,normal
393,504,1,109,2024-01-28,2024-01-29,1,104.58,Credit Card,normal
394,505,1,110,2024-01-28,2024-01-30,2,193.93,Online Transfer,normal
395,506,2,111,2024-01-28,2024-02-05,8,1172.64,Cash,normal
396,508,2,112,2024-01-28,2024-01-29,1,143.91,Credit Card,normal
397,510,2,113,2024-01-28,2024-02-05,8,1215.52,Credit Card,normal
398,512,2,114,2024-01-28,2024-01-29,1,143.34,Credit Card,normal
399,514,1,115,2024-01-28,2024-01-29,1,152.58,Credit Card,normal
400,515,2,116,2024-01-28,2024-02-06,9,1401.04,Cash,normal
401,517,2,117,2024-01-28,2024-02-03,6,940.15,Credit Card,normal
402,519,1,118,2024-01-28,2024-01-29,1,197.13,Cash,normal
403,520,1,119,2024-01-28,2024-01-29,1,194.24,Cash,normal
404,521,1,120,2024-01-28,2024-02-01,4,1000.74,Credit Card,normal
405,522,2,113,2024-01-29,2024-02-04,6,862.21,Cash,normal
406,524,1,118,2024-01-29,2024-01-30,1,199.07,Credit Card,normal
407,525,1,103,2024-01-29,2024-01-31,2,200.93,Online Transfer,normal
408,526,1,109,2024-01-29,2024-01-30,1,104.01,Credit Card,normal
409,527,1,102,2024-01-29,2024-02-05,7,673.33,Online Transfer,normal
410,528,1,117,2024-01-29,2024-01-30,1,154.21,Credit Card,normal
411,529,1,110,2024-01-29,2024-02-01,3,304.74,Credit Card,normal
412,530,1,111,2024-01-29,2024-02-05,7,1088.05,Credit Card,normal
413,531,2,120,2024-01-29,2024-01-30,1,256.42,Credit Card,normal
414,533,1,119,2024-01-29,2024-02-02,4,838.48,Cash,normal
415,534,2,114,2024-01-29,2024-01-31,2,303.57,Cash,normal
416,536,1,104,2024-01-29,2024-01-31,2,197.76,Credit Card,normal
417,537,1,106,2024-01-29,2024-02-02,4,390.69,Cash,normal
418,538,1,101,2024-01-29,2024-01-30,1,104.14,Credit Card,normal
419,539,1,104,2024-01-30,2024-01-31,1,104.83,Credit Card,normal
420,540,3,119,2024-01-30,2024-01-31,1,205.22,Credit Card,normal
421,543,2,117,2024-01-30,2024-02-02,3,428.02,Cash,normal
422,545,1,115,2024-01-30,2024-01-31,1,153.39,Credit Card,normal
423,546,1,106,2024-01-30,2024-01-31,1,104.08,Cash,normal
424,547,1,116,2024-01-30,2024-02-06,7,1093.55,Cash,normal
425,548,1,101,2024-01-30,2024-01-31,1,104.64,Credit Card,normal
426,549,1,109,2024-01-31,2024-02-07,7,704.72,Credit Card,normal
427,550,2,117,2024-01-31,2024-02-01,1,155.31,Credit Card,normal
428,552,1,105,2024-01-31,2024-02-08,8,805.94,Online Transfer,normal
429,553,2,113,2024-01-31,2024-02-02,2,311.82,Credit Card,normal
430,555,1,114,2024-01-31,2024-02-01,1,148.79,Cash,normal
431,556,1,107,2024-01-31,2024-02-01,1,102.29,Credit Card,normal
432,557,1,108,2024-01-31,2024-02-02,2,201.66,Credit Card,normal
433,558,2,119,2024-01-31,2024-02-01,1,207.64,Online Transfer,normal
434,560,1,101,2024-02-01,2024-02-05,4,412.91,Online Transfer,normal
435,561,1,119,2024-02-01,2024-02-03,2,398.39,Online Transfer,normal
436,562,1,103,2024-02-01,2024-02-03,2,202.83,Cash,normal
437,563,1,115,2024-02-01,2024-02-07,6,923.42,Online Transfer,normal
438,564,1,107,2024-02-01,2024-02-02,1,96.88,Credit Card,normal
439,565,1,110,2024-02-01,2024-02-04,3,289.82,Credit Card,normal
440,566,1,104,2024-02-01,2024-02-02,1,101.48,Online Transfer,normal
441,567,1,108,2024-02-01,2024-02-06,5,516.74,Credit Card,normal
442,568,2,113,2024-02-01,2024-02-02,1,152.86,Cash,normal
443,570,2,117,2024-02-01,2024-02-03,2,306.65,Credit Card,normal
444,572,1,101,2024-02-02,2024-02-05,3,290.5,Credit Card,normal
445,573,1,102,2024-02-02,2024-02-03,1,96.0,Cash,normal
446,574,1,103,2024-02-02,2024-02-03,1,100.97,Online Transfer,normal
447,575,1,104,2024-02-02,2024-02-03,1,101.71,Credit Card,normal
448,576,1,105,2024-02-02,2024-02-04,2,206.31,Cash,normal
449,577,1,106,2024-02-02,2024-02-06,4,414.66,Cash,normal
450,578,1,107,2024-02-02,2024-02-03,1,99.96,Credit Card,normal
451,579,1,108,2024-02-02,2024-02-04,2,192.25,Credit Card,normal
452,580,1,109,2024-02-02,2024-02-03,1,104.51,Credit Card,normal
453,581,1,110,2024-02-02,2024-02-03,1,98.66,Online Transfer,normal
454,582,1,111,2024-02-02,2024-02-03,1,146.74,Cash,normal
455,583,2,112,2024-02-02,2024-02-09,7,1071.11,Cash,normal
456,585,1,113,2024-02-02,2024-02-03,1,151.81,Cash,normal
457,586,2,114,2024-02-02,2024-02-03,1,145.42,Cash,normal
458,588,1,115,2024-02-02,2024-02-05,3,457.95,Credit Card,normal
459,589,2,116,2024-02-02,2024-02-06,4,610.62,Credit Card,normal
460,591,1,117,2024-02-02,2024-02-04,2,294.14,Credit Card,normal
461,592,3,118,2024-02-02,2024-02-07,5,996.34,Cash,normal
462,595,2,119,2024-02-02,2024-02-03,1,195.47,Online Transfer,normal
463,597,3,120,2024-02-02,2024-02-03,1,253.1,Credit Card,normal
464,600,1,101,2024-02-03,2024-02-04,1,100.37,Credit Card,normal
465,601,1,102,2024-02-03,2024-02-07,4,397.56,Online Transfer,normal
466,602,1,103,2024-02-03,2024-02-10,7,677.78,Cash,normal
467,603,1,104,2024-02-03,2024-02-05,2,207.87,Online Transfer,normal
468,604,1,105,2024-02-03,2024-02-06,3,308.28,Credit Card,normal
469,605,1,106,2024-02-03,2024-02-08,5,476.71,Credit Card,normal
470,606,1,107,2024-02-03,2024-02-04,1,96.03,Online Transfer,normal
471,607,1,108,2024-02-03,2024-02-04,1,103.7,Online Transfer,normal
472,608,1,109,2024-02-03,2024-02-05,2,194.06,Cash,normal
473,609,1,110,2024-02-03,2024-02-06,3,299.33,Online Transfer,normal
474,610,2,111,2024-02-03,2024-02-09,6,879.18,Online Transfer,normal
475,612,1,112,2024-02-03,2024-02-04,1,148.26,Credit Card,normal
476,613,2,113,2024-02-03,2024-02-06,3,463.52,Cash,normal
477,615,2,114,2024-02-03,2024-02-05,2,310.12,Online Transfer,normal
478,617,1,115,2024-02-03,2024-02-08,5,734.01,Online Transfer,normal
479,618,2,116,2024-02-03,2024-02-09,6,891.2,Credit Card,normal
480,620,1,117,2024-02-03,2024-02-05,2,289.98,Credit Card,normal
481,621,3,118,2024-02-03,2024-02-09,6,1229.05,Online Transfer,normal
482,624,2,119,2024-02-03,2024-02-08,5,952.42,Credit Card,normal
483,626,4,120,2024-02-03,2024-02-04,1,238.37,Cash,normal
484,630,1,101,2024-02-04,2024-02-05,1,95.64,Online Transfer,normal
485,631,1,102,2024-02-04,2024-02-08,4,384.69,Online Transfer,normal
486,632,1,103,2024-02-04,2024-02-06,2,203.37,Cash,normal
487,633,1,104,2024-02-04,2024-02-06,2,197.94,Online Transfer,normal
488,634,1,105,2024-02-04,2024-02-08,4,418.37,Credit Card,normal
489,635,1,106,2024-02-04,2024-02-07,3,310.68,Cash,normal
490,636,1,107,2024-02-04,2024-02-06,2,205.49,Credit Card,normal
491,637,1,108,2024-02-04,2024-02-12,8,804.63,Cash,normal
492,638,1,109,2024-02-04,2024-02-09,5,480.88,Credit Card,normal
493,639,1,110,2024-02-04,2024-02-10,6,610.24,Online Transfer,normal
494,640,2,111,2024-02-04,2024-02-05,1,153.81,Credit Card,normal
495,642,2,112,2024-02-04,2024-02-06,2,310.8,Credit Card,normal
496,644,1,113,2024-02-04,2024-02-05,1,149.02,Credit Card,normal
497,645,2,114,2024-02-04,2024-02-09,5,761.05,Credit Card,normal
498,647,2,115,2024-02-04,2024-02-10,6,891.31,Online Transfer,normal
499,649,2,116,2024-02-04,2024-02-08,4,629.0,Credit Card,normal
500,651,2,117,2024-02-04,2024-02-05,1,145.82,Credit Card,normal
501,653,2,118,2024-02-04,2024-02-06,2,395.73,Credit Card,normal
502,655,2,119,2024-02-04,2024-02-06,2,401.89,Credit Card,normal
503,657,4,120,2024-02-04,2024-02-05,1,246.77,Credit Card,normal
504,661,2,117,2024-02-05,2024-02-06,1,153.26,Cash,normal
505,663,1,101,2024-02-05,2024-02-07,2,191.41,Credit Card,normal
506,664,1,103,2024-02-05,2024-02-06,1,103.05,Cash,normal
507,665,1,107,2024-02-05,2024-02-09,4,414.63,Credit Card,normal
508,666,1,111,2024-02-05,2024-02-10,5,784.18,Credit Card,normal
509,667,1,102,2024-02-05,2024-02-06,1,98.52,Online Transfer,normal
510,668,1,106,2024-02-05,2024-02-09,4,390.1,Credit Card,normal
511,669,1,105,2024-02-05,2024-02-08,3,285.74,Online Transfer,normal
512,670,1,110,2024-02-05,2024-02-11,6,587.45,Credit Card,normal
513,671,1,109,2024-02-05,2024-02-06,1,101.27,Credit Card,normal
514,672,2,120,2024-02-06,2024-02-08,2,508.38,Credit Card,normal
515,674,1,109,2024-02-06,2024-02-09,3,299.16,Credit Card,normal
516,675,1,115,2024-02-06,2024-02-07,1,149.32,Online Transfer,normal
517,676,1,104,2024-02-06,2024-02-09,3,287.2,Online Transfer,normal
518,677,1,107,2024-02-06,2024-02-07,1,97.29,Online Transfer,normal
519,678,2,117,2024-02-06,2024-02-10,4,629.12,Cash,normal
520,680,1,112,2024-02-06,2024-02-08,2,293.83,Cash,normal
521,681,1,103,2024-02-06,2024-02-07,1,97.1,Online Transfer,normal
522,682,3,119,2024-02-06,2024-02-07,1,209.04,Online Transfer,normal
523,685,2,116,2024-02-06,2024-02-07,1,149.73,Cash,normal
524,687,1,105,2024-02-06,2024-02-08,2,196.93,Credit Card,normal
525,688,1,119,2024-02-07,2024-02-08,1,209.89,Credit Card,normal
526,689,1,118,2024-02-07,2024-02-14,7,1333.18,Online Transfer,normal
527,690,1,104,2024-02-07,2024-02-09,2,200.95,Cash,normal
528,691,2,116,2024-02-07,2024-02-09,2,300.69,Credit Card,normal
529,693,1,105,2024-02-07,2024-02-17,10,997.94,Credit Card,normal
530,694,1,115,2024-02-07,2024-02-16,9,1350.68,Credit Card,normal
531,695,1,102,2024-02-07,2024-02-12,5,484.61,Credit Card,normal
532,696,1,114,2024-02-07,2024-02-14,7,1087.48,Cash,normal
533,697,1,108,2024-02-07,2024-02-13,6,615.29,Cash,normal
534,698,1,103,2024-02-07,2024-02-08,1,95.17,Online Transfer,normal
535,699,2,113,2024-02-07,2024-02-08,1,144.94,Cash,normal
536,701,1,107,2024-02-07,2024-02-08,1,99.5,Credit Card,normal
537,702,1,108,2024-02-08,2024-02-15,7,688.88,Online Transfer,normal
538,703,1,120,2024-02-08,2024-02-09,1,246.38,Credit Card,normal
539,704,2,115,2024-02-08,2024-02-11,3,466.0,Cash,normal
540,706,1,103,2024-02-08,2024-02-16,8,838.99,Online Transfer,normal
541,707,1,101,2024-02-08,2024-02-10,2,203.45,Credit Card,normal
542,708,1,107,2024-02-08,2024-02-13,5,498.86,Credit Card,normal
543,709,1,114,2024-02-08,2024-02-09,1,153.45,Cash,normal
544,710,1,101,2024-02-09,2024-02-12,3,310.01,Online Transfer,normal
545,711,1,102,2024-02-09,2024-02-13,4,410.67,Credit Card,normal
546,712,1,103,2024-02-09,2024-02-14,5,519.5,Cash,normal
547,713,1,104,2024-02-09,2024-02-15,6,588.04,Cash,normal
548,714,1,105,2024-02-09,2024-02-11,2,203.62,Credit Card,normal
549,715,1,106,2024-02-09,2024-02-13,4,409.48,Online Transfer,normal
550,716,1,107,2024-02-09,2024-02-10,1,99.44,Credit Card,normal
551,717,1,108,2024-02-09,2024-02-10,1,98.86,Cash,normal
552,718,1,109,2024-02-09,2024-02-10,1,96.17,Cash,normal
553,719,1,110,2024-02-09,2024-02-11,2,192.81,Cash,normal
554,720,1,111,2024-02-09,2024-02-10,1,156.01,Credit Card,normal
555,721,2,112,2024-02-09,2024-02-11,2,308.12,Online Transfer,normal
556,723,2,113,2024-02-09,2024-02-10,1,146.9,Cash,normal
557,725,2,114,2024-02-09,2024-02-11,2,288.98,Credit Card,normal
558,727,2,115,2024-02-09,2024-02-14,5,721.68,Online Transfer,normal
559,729,1,116,2024-02-09,2024-02-17,8,1175.47,Cash,normal
560,730,2,117,2024-02-09,2024-02-15,6,867.43,Cash,normal
561,732,2,118,2024-02-09,2024-02-14,5,979.2,Credit Card,normal
562,734,3,119,2024-02-09,2024-02-10,1,207.09,Credit Card,normal
563,737,2,120,2024-02-09,2024-02-10,1,242.07,Credit Card,normal
564,739,1,101,2024-02-10,2024-02-11,1,96.36,Cash,normal
565,740,1,102,2024-02-10,2024-02-12,2,204.38,Cash,normal
566,741,1,103,2024-02-10,2024-02-11,1,95.09,Credit Card,normal
567,742,1,104,2024-02-10,2024-02-11,1,95.6,Online Transfer,normal
568,743,1,105,2024-02-10,2024-02-12,2,207.09,Credit Card,normal
569,744,1,106,2024-02-10,2024-02-18,8,836.1,Cash,normal
570,745,1,107,2024-02-10,2024-02-11,1,99.89,Credit Card,normal
571,746,1,108,2024-02-10,2024-02-11,1,95.75,Cash,normal
572,747,1,109,2024-02-10,2024-02-11,1,99.3,Credit Card,normal
573,748,1,110,2024-02-10,2024-02-14,4,383.17,Online Transfer,normal
574,749,2,111,2024-02-10,2024-02-12,2,306.46,Credit Card,normal
575,751,1,112,2024-02-10,2024-02-11,1,142.92,Credit Card,normal
576,752,2,113,2024-02-10,2024-02-14,4,593.29,Credit Card,normal
577,754,2,114,2024-02-10,2024-02-11,1,150.54,Online Transfer,normal
578,756,2,115,2024-02-10,2024-02-11,1,155.86,Credit Card,normal
579,758,2,116,2024-02-10,2024-02-15,5,742.81,Cash,normal
580,760,2,117,2024-02-10,2024-02-13,3,443.74,Credit Card,normal
581,762,1,118,2024-02-10,2024-02-15,5,978.48,Online Transfer,normal
582,763,1,119,2024-02-10,2024-02-11,1,194.17,Credit Card,normal
583,764,2,120,2024-02-10,2024-02-11,1,258.82,Cash,normal
584,766,1,101,2024-02-11,2024-02-13,2,196.05,Online Transfer,normal
585,767,1,102,2024-02-11,2024-02-12,1,103.27,Credit Card,normal
586,768,1,103,2024-02-11,2024-02-12,1,101.5,Online Transfer,normal
587,769,1,104,2024-02-11,2024-02-13,2,193.51,Cash,normal
588,770,1,105,2024-02-11,2024-02-12,1,97.48,Cash,normal
589,771,1,106,2024-02-11,2024-02-12,1,102.57,Credit Card,normal
590,772,1,107,2024-02-11,2024-02-17,6,604.04,Credit Card,normal
591,773,1,108,2024-02-11,2024-02-15,4,397.69,Credit Card,normal
592,774,1,109,2024-02-11,2024-02-13,2,193.3,Online Transfer,normal
593,775,1,110,2024-02-11,2024-02-13,2,197.36,Credit Card,normal
594,776,1,111,2024-02-11,2024-02-12,1,145.89,Cash,normal
595,777,2,112,2024-02-11,2024-02-12,1,154.9,Cash,normal
596,779,1,113,2024-02-11,2024-02-13,2,308.62,Credit Card,normal
597,780,2,114,2024-02-11,2024-02-12,1,154.49,Credit Card,normal
598,782,2,115,2024-02-11,2024-02-12,1,155.25,Cash,normal
599,784,1,116,2024-02-11,2024-02-12,1,151.93,Credit Card,normal
600,785,2,117,2024-02-11,2024-02-16,5,783.4,Online Transfer,normal
601,787,2,118,2024-02-11,2024-02-13,2,402.8,Credit Card,normal
602,789,2,119,2024-02-11,2024-02-12,1,207.66,Cash,normal
603,791,2,120,2024-02-11,2024-02-13,2,509.33,Credit Card,normal
604,793,1,102,2024-02-12,2024-02-13,1,96.2,Cash,normal
605,794,2,118,2024-02-12,2024-02-16,4,780.34,Credit Card,normal
606,796,4,120,2024-02-12,2024-02-13,1,238.5,Credit Card,normal
607,800,1,110,2024-02-12,2024-02-15,3,308.34,Cash,normal
608,801,3,119,2024-02-12,2024-02-21,9,1875.82,Cash,normal
609,804,1,107,2024-02-12,2024-02-15,3,296.43,Cash,normal
610,805,1,109,2024-02-12,2024-02-13,1,103.22,Cash,normal
611,806,1,108,2024-02-12,2024-02-13,1,95.14,Credit Card,normal
612,807,2,114,2024-02-13,2024-02-17,4,586.28,Online Transfer,normal
613,809,1,104,2024-02-13,2024-02-17,4,395.29,Online Transfer,normal
614,810,2,118,2024-02-13,2024-02-20,7,1419.13,Credit Card,normal
615,812,1,117,2024-02-13,2024-02-16,3,433.46,Credit Card,normal
616,813,1,108,2024-02-13,2024-02-14,1,98.85,Cash,normal
617,814,2,113,2024-02-13,2024-02-14,1,142.69,Cash,normal
618,816,1,112,2024-02-13,2024-02-14,1,146.78,Credit Card,normal
619,817,1,106,2024-02-13,2024-02-14,1,104.4,Online Transfer,normal
620,818,1,105,2024-02-13,2024-02-18,5,510.85,Credit Card,normal
621,819,1,101,2024-02-13,2024-02-17,4,401.19,Cash,normal
622,820,3,119,2024-02-13,2024-02-20,7,1380.11,Credit Card,normal
623,823,2,111,2024-02-13,2024-02-22,9,1306.01,Credit Card,normal
624,825,1,101,2024-02-14,2024-02-15,1,156.73,Cash,high_season
625,826,1,102,2024-02-14,2024-02-15,1,143.38,Online Transfer,high_season
626,827,1,103,2024-02-14,2024-02-16,2,295.52,Cash,high_season
627,828,1,104,2024-02-14,2024-02-15,1,154.66,Online Transfer,high_season
628,829,1,105,2024-02-14,2024-02-15,1,146.98,Credit Card,high_season
629,830,1,106,2024-02-14,2024-02-19,5,744.86,Credit Card,high_season
630,831,1,107,2024-02-14,2024-02-15,1,155.15,Cash,high_season
631,832,1,108,2024-02-14,2024-02-17,3,466.23,Cash,high_season
632,833,1,109,2024-02-14,2024-02-20,6,885.33,Credit Card,high_season
633,834,1,110,2024-02-14,2024-02-15,1,148.67,Cash,high_season
634,835,2,111,2024-02-14,2024-02-16,2,467.43,Online Transfer,high_season
635,837,2,112,2024-02-14,2024-02-15,1,226.76,Credit Card,high_season
636,839,1,113,2024-02-14,2024-02-15,1,226.17,Online Transfer,high_season
637,840,1,114,2024-02-14,2024-02-15,1,215.18,Credit Card,high_season
638,841,2,115,2024-02-14,2024-02-17,3,659.03,Credit Card,high_season
639,843,1,116,2024-02-14,2024-02-15,1,218.35,Cash,high_season
640,844,2,117,2024-02-14,2024-02-16,2,451.92,Credit Card,high_season
641,846,3,118,2024-02-14,2024-02-16,2,625.67,Cash,high_season
642,849,3,119,2024-02-14,2024-02-16,2,623.8,Online Transfer,high_season
643,852,2,120,2024-02-14,2024-02-23,9,3291.96,Online Transfer,high_season
644,854,2,114,2024-02-15,2024-02-20,5,786.25,Credit Card,normal
645,856,2,112,2024-02-15,2024-02-17,2,312.43,Credit Card,normal
646,858,1,101,2024-02-15,2024-02-16,1,97.45,Online Transfer,normal
647,859,3,119,2024-02-15,2024-02-17,2,418.82,Cash,normal
648,862,4,120,2024-02-15,2024-02-21,6,1556.91,Credit Card,normal
649,866,1,102,2024-02-15,2024-02-16,1,104.22,Online Transfer,normal
650,867,2,115,2024-02-15,2024-02-21,6,907.76,Credit Card,normal
651,869,1,109,2024-02-15,2024-02-16,1,101.66,Credit Card,normal
652,870,2,113,2024-02-15,2024-02-17,2,311.56,Credit Card,normal
653,872,2,117,2024-02-15,2024-02-22,7,1079.92,Cash,normal
654,874,1,118,2024-02-15,2024-02-21,6,1215.64,Credit Card,normal
655,875,1,106,2024-02-15,2024-02-16,1,98.2,Cash,normal
656,876,1,107,2024-02-15,2024-02-17,2,197.38,Credit Card,normal
657,877,1,101,2024-02-16,2024-02-17,1,102.18,Credit Card,normal
658,878,1,102,2024-02-16,2024-02-18,2,207.74,Online Transfer,normal
659,879,1,103,2024-02-16,2024-02-18,2,199.18,Credit Card,normal
660,880,1,104,2024-02-16,2024-02-17,1,104.04,Credit Card,normal
661,881,1,105,2024-02-16,2024-02-23,7,693.98,Cash,normal
662,882,1,106,2024-02-16,2024-02-18,2,199.75,Cash,normal
663,883,1,107,2024-02-16,2024-02-17,1,99.28,Online Transfer,normal
664,884,1,108,2024-02-16,2024-02-21,5,517.51,Online Transfer,normal
665,885,1,109,2024-02-16,2024-02-17,1,103.86,Credit Card,normal
666,886,1,110,2024-02-16,2024-02-17,1,95.41,Cash,normal
667,887,2,111,2024-02-16,2024-02-17,1,155.32,Credit Card,normal
668,889,1,112,2024-02-16,2024-02-23,7,1078.49,Online Transfer,normal
669,890,2,113,2024-02-16,2024-02-18,2,285.01,Credit Card,normal
670,892,2,114,2024-02-16,2024-02-17,1,145.11,Cash,normal
671,894,2,115,2024-02-16,2024-02-17,1,153.69,Credit Card,normal
672,896,1,116,2024-02-16,2024-02-17,1,147.61,Credit Card,normal
673,897,1,117,2024-02-16,2024-02-22,6,940.97,Cash,normal
674,898,1,118,2024-02-16,2024-02-23,7,1438.07,Credit Card,normal
675,899,1,119,2024-02-16,2024-02-21,5,974.72,Credit Card,normal
676,900,4,120,2024-02-16,2024-02-17,1,261.3,Online Transfer,normal
677,904,1,101,2024-02-17,2024-02-23,6,619.79,Cash,normal
678,905,1,102,2024-02-17,2024-02-18,1,97.05,Cash,normal
679,906,1,103,2024-02-17,2024-02-21,4,380.03,Credit Card,normal
680,907,1,104,2024-02-17,2024-02-27,10,959.94,Credit Card,normal
681,908,1,105,2024-02-17,2024-02-18,1,104.24,Credit Card,normal
682,909,1,106,2024-02-17,2024-02-18,1,100.66,Online Transfer,normal
683,910,1,107,2024-02-17,2024-02-18,1,104.59,Credit Card,normal
684,911,1,108,2024-02-17,2024-02-18,1,95.56,Credit Card,normal
685,912,1,109,2024-02-17,2024-02-24,7,698.72,Credit Card,normal
686,913,1,110,2024-02-17,2024-02-18,1,99.4,Credit Card,normal
687,914,1,111,2024-02-17,2024-02-22,5,742.64,Credit Card,normal
688,915,2,112,2024-02-17,2024-02-21,4,602.03,Credit Card,normal
689,917,2,113,2024-02-17,2024-02-19,2,312.8,Credit Card,normal
690,919,2,114,2024-02-17,2024-02-18,1,150.73,Online Transfer,normal
691,921,2,115,2024-02-17,2024-02-18,1,151.7,Credit Card,normal
692,923,1,116,2024-02-17,2024-02-22,5,743.52,Credit Card,normal
693,924,1,117,2024-02-17,2024-02-25,8,1172.35,Credit Card,normal
694,925,1,118,2024-02-17,2024-02-18,1,204.89,Online Transfer,normal
695,926,1,119,2024-02-17,2024-02-24,7,1446.29,Online Transfer,normal
696,927,2,120,2024-02-17,2024-02-18,1,252.48,Credit Card,normal
697,929,1,101,2024-02-18,2024-02-20,2,196.93,Cash,normal
698,930,1,102,2024-02-18,2024-02-23,5,507.28,Online Transfer,normal
699,931,1,103,2024-02-18,2024-02-23,5,521.92,Cash,normal
700,932,1,104,2024-02-18,2024-02-19,1,98.94,Credit Card,normal
701,933,1,105,2024-02-18,2024-02-21,3,305.73,Cash,normal
702,934,1,106,2024-02-18,2024-02-19,1,101.39,Online Transfer,normal
703,935,1,107,2024-02-18,2024-02-20,2,196.21,Credit Card,normal
704,936,1,108,2024-02-18,2024-02-22,4,396.89,Cash,normal
705,937,1,109,2024-02-18,2024-02-20,2,199.25,Online Transfer,normal
